area,plot_id,cultivar,yield,ndvi_newshoots_max,ndvi_newshoots_mean,ndvi_newshoots_std,ndre_newshoots_max,ndre_newshoots_mean,ndre_newshoots_std,gndvi_newshoots_max,gndvi_newshoots_mean,gndvi_newshoots_std,evi_newshoots_max,evi_newshoots_mean,evi_newshoots_std,glcm_contrast_newshoots_max,glcm_contrast_newshoots_mean,glcm_contrast_newshoots_std,glcm_entropy_newshoots_max,glcm_entropy_newshoots_mean,glcm_entropy_newshoots_std,glcm_homogeneity_newshoots_max,glcm_homogeneity_newshoots_mean,glcm_homogeneity_newshoots_std,glcm_variance_newshoots_max,glcm_variance_newshoots_mean,glcm_variance_newshoots_std,ndvi_budding_max,ndvi_budding_mean,ndvi_budding_std,ndre_budding_max,ndre_budding_mean,ndre_budding_std,gndvi_budding_max,gndvi_budding_mean,gndvi_budding_std,evi_budding_max,evi_budding_mean,evi_budding_std,glcm_contrast_budding_max,glcm_contrast_budding_mean,glcm_contrast_budding_std,glcm_entropy_budding_max,glcm_entropy_budding_mean,glcm_entropy_budding_std,glcm_homogeneity_budding_max,glcm_homogeneity_budding_mean,glcm_homogeneity_budding_std,glcm_variance_budding_max,glcm_variance_budding_mean,glcm_variance_budding_std,ndvi_fruitset1_max,ndvi_fruitset1_mean,ndvi_fruitset1_std,ndre_fruitset1_max,ndre_fruitset1_mean,ndre_fruitset1_std,gndvi_fruitset1_max,gndvi_fruitset1_mean,gndvi_fruitset1_std,evi_fruitset1_max,evi_fruitset1_mean,evi_fruitset1_std,glcm_contrast_fruitset1_max,glcm_contrast_fruitset1_mean,glcm_contrast_fruitset1_std,glcm_entropy_fruitset1_max,glcm_entropy_fruitset1_mean,glcm_entropy_fruitset1_std,glcm_homogeneity_fruitset1_max,glcm_homogeneity_fruitset1_mean,glcm_homogeneity_fruitset1_std,glcm_variance_fruitset1_max,glcm_variance_fruitset1_mean,glcm_variance_fruitset1_std,ndvi_fruitset2_max,ndvi_fruitset2_mean,ndvi_fruitset2_std,ndre_fruitset2_max,ndre_fruitset2_mean,ndre_fruitset2_std,gndvi_fruitset2_max,gndvi_fruitset2_mean,gndvi_fruitset2_std,evi_fruitset2_max,evi_fruitset2_mean,evi_fruitset2_std,glcm_contrast_fruitset2_max,glcm_contrast_fruitset2_mean,glcm_contrast_fruitset2_std,glcm_entropy_fruitset2_max,glcm_entropy_fruitset2_mean,glcm_entropy_fruitset2_std,glcm_homogeneity_fruitset2_max,glcm_homogeneity_fruitset2_mean,glcm_homogeneity_fruitset2_std,glcm_variance_fruitset2_max,glcm_variance_fruitset2_mean,glcm_variance_fruitset2_std,ndvi_fruitdevelopment1_max,ndvi_fruitdevelopment1_mean,ndvi_fruitdevelopment1_std,ndre_fruitdevelopment1_max,ndre_fruitdevelopment1_mean,ndre_fruitdevelopment1_std,gndvi_fruitdevelopment1_max,gndvi_fruitdevelopment1_mean,gndvi_fruitdevelopment1_std,evi_fruitdevelopment1_max,evi_fruitdevelopment1_mean,evi_fruitdevelopment1_std,glcm_contrast_fruitdevelopment1_max,glcm_contrast_fruitdevelopment1_mean,glcm_contrast_fruitdevelopment1_std,glcm_entropy_fruitdevelopment1_max,glcm_entropy_fruitdevelopment1_mean,glcm_entropy_fruitdevelopment1_std,glcm_homogeneity_fruitdevelopment1_max,glcm_homogeneity_fruitdevelopment1_mean,glcm_homogeneity_fruitdevelopment1_std,glcm_variance_fruitdevelopment1_max,glcm_variance_fruitdevelopment1_mean,glcm_variance_fruitdevelopment1_std,ndvi_fruitdevelopment2_max,ndvi_fruitdevelopment2_mean,ndvi_fruitdevelopment2_std,ndre_fruitdevelopment2_max,ndre_fruitdevelopment2_mean,ndre_fruitdevelopment2_std,gndvi_fruitdevelopment2_max,gndvi_fruitdevelopment2_mean,gndvi_fruitdevelopment2_std,evi_fruitdevelopment2_max,evi_fruitdevelopment2_mean,evi_fruitdevelopment2_std,glcm_contrast_fruitdevelopment2_max,glcm_contrast_fruitdevelopment2_mean,glcm_contrast_fruitdevelopment2_std,glcm_entropy_fruitdevelopment2_max,glcm_entropy_fruitdevelopment2_mean,glcm_entropy_fruitdevelopment2_std,glcm_homogeneity_fruitdevelopment2_max,glcm_homogeneity_fruitdevelopment2_mean,glcm_homogeneity_fruitdevelopment2_std,glcm_variance_fruitdevelopment2_max,glcm_variance_fruitdevelopment2_mean,glcm_variance_fruitdevelopment2_std,ndvi_harvest1_max,ndvi_harvest1_mean,ndvi_harvest1_std,ndre_harvest1_max,ndre_harvest1_mean,ndre_harvest1_std,gndvi_harvest1_max,gndvi_harvest1_mean,gndvi_harvest1_std,evi_harvest1_max,evi_harvest1_mean,evi_harvest1_std,glcm_contrast_harvest1_max,glcm_contrast_harvest1_mean,glcm_contrast_harvest1_std,glcm_entropy_harvest1_max,glcm_entropy_harvest1_mean,glcm_entropy_harvest1_std,glcm_homogeneity_harvest1_max,glcm_homogeneity_harvest1_mean,glcm_homogeneity_harvest1_std,glcm_variance_harvest1_max,glcm_variance_harvest1_mean,glcm_variance_harvest1_std,ndvi_harvest2_max,ndvi_harvest2_mean,ndvi_harvest2_std,ndre_harvest2_max,ndre_harvest2_mean,ndre_harvest2_std,gndvi_harvest2_max,gndvi_harvest2_mean,gndvi_harvest2_std,evi_harvest2_max,evi_harvest2_mean,evi_harvest2_std,glcm_contrast_harvest2_max,glcm_contrast_harvest2_mean,glcm_contrast_harvest2_std,glcm_entropy_harvest2_max,glcm_entropy_harvest2_mean,glcm_entropy_harvest2_std,glcm_homogeneity_harvest2_max,glcm_homogeneity_harvest2_mean,glcm_homogeneity_harvest2_std,glcm_variance_harvest2_max,glcm_variance_harvest2_mean,glcm_variance_harvest2_std,predicted_yield,error,model
0.58,05A,masena,8118,0.492227972,0.393140945,0.037816284,0.354093343,0.277866707,0.027974789,0.467399091,0.395427475,0.025667595,0.55113399,0.418473892,0.048117807,54.73897171,29.82837646,9.783233244,4.156346798,4.058597412,0.076698114,0.25610733,0.213030205,0.019806989,55.66416931,27.69350098,9.472902892,0.421486229,0.349462967,0.031128707,0.291273773,0.246149197,0.023044083,0.422775626,0.372945099,0.019831651,0.457717508,0.36585804,0.037916723,40.62179565,24.39848877,8.200693996,4.149510384,3.983945313,0.115859959,0.314405382,0.231765995,0.036673406,45.6697998,21.50862549,9.05251898,0.466339856,0.412388268,0.04148739,0.352429509,0.30125351,0.034902918,0.442069739,0.401012802,0.027671011,0.537411392,0.456797256,0.059016672,70.99206543,32.43554199,10.70313198,4.166830063,4.069129639,0.044487158,0.337604016,0.26965086,0.030681652,69.56425476,35.43376465,9.847639012,0.552653313,0.50703064,0.044009075,0.437624365,0.385227509,0.037794096,0.50071919,0.465559235,0.031685258,0.64754194,0.576745071,0.063432413,74.32274628,32.61263184,15.41024793,4.092759609,3.992042236,0.05997455,0.365474463,0.284196854,0.03346208,105.4358292,39.51147949,23.21281106,0.317552924,0.288190098,0.020782108,0.226997778,0.206072006,0.017824851,0.361819446,0.334470558,0.013680545,0.333356678,0.297772141,0.025885244,33.25121689,14.68496094,8.20846224,4.054898739,3.852166138,0.11745674,0.361762762,0.309937668,0.034779881,38.61827469,15.05432129,9.852779901,0.305131078,0.269578056,0.02361227,0.217952564,0.195108128,0.02078722,0.35617584,0.326368484,0.016112305,0.32273981,0.276437149,0.028516112,37.62239456,16.81225342,9.051483266,4.050280571,3.814639587,0.122485365,0.364512563,0.316548367,0.040212078,50.84197235,17.24577026,12.70372022,0.323209673,0.226269531,0.051334251,0.228114605,0.151620808,0.0406779,0.337752968,0.264131107,0.036999531,0.358543158,0.243984833,0.060666927,40.19259644,32.27216553,4.152623758,4.195582867,4.078924561,0.065568452,0.3018246,0.244393444,0.028418931,45.34473419,32.75439209,5.007871344,0.335046083,0.287760067,0.025237122,0.213448584,0.190287495,0.015964551,0.357899249,0.316104698,0.019377692,0.383047104,0.324332809,0.033026197,43.37698364,27.53922852,6.751940688,4.205533504,4.062328186,0.095933074,0.263937384,0.211060448,0.029131518,42.641922,24.62259277,7.872845681,9752.811999999962,-1634.8119999999617,masena_model
1.17,05B,masena,8188,0.444798857,0.397146861,0.031593831,0.319659203,0.27646442,0.026851791,0.424629539,0.396083832,0.01983434,0.480410367,0.416096963,0.040247275,92.91818237,34.77493761,21.71496322,4.216599464,4.077085368,0.096211673,0.272158742,0.227022107,0.025488379,110.2251358,41.3999349,27.16018301,0.348645985,0.31572272,0.024274923,0.249689445,0.218349732,0.019180432,0.376322508,0.356352912,0.017166637,0.361683011,0.317053286,0.026155776,78.36565399,33.92927246,17.8675265,4.174589634,4.01600274,0.094125141,0.313066632,0.24587983,0.035796486,88.26196289,36.61568739,20.96301587,0.44559148,0.39139684,0.029739264,0.332807332,0.285997772,0.025083243,0.42544505,0.389087465,0.019137872,0.49552092,0.41255472,0.042255471,91.26368713,55.81752387,18.71181565,4.205209732,4.065105862,0.095284102,0.329571784,0.240303887,0.036204734,139.6434479,62.95732422,32.77986969,0.52919215,0.457996707,0.034537182,0.397115827,0.338553683,0.030958444,0.482151657,0.432178752,0.024128461,0.600215614,0.497348234,0.051963158,177.0095367,55.41186523,45.70702201,4.217596054,4.026748657,0.117635835,0.315992832,0.225434134,0.057274032,264.6451721,78.68015951,71.97462137,0.345474035,0.29132097,0.02699765,0.250788391,0.20712293,0.022715078,0.369434863,0.339808697,0.014369634,0.363352984,0.298439535,0.034388882,51.01636887,23.29675564,13.08999115,4.140854359,3.915866089,0.15864351,0.339774787,0.253129493,0.050111937,52.44979477,23.52681478,17.13648993,0.333333343,0.276169735,0.028807355,0.24603045,0.196186998,0.024405113,0.365136296,0.335332298,0.014720612,0.345459819,0.278229841,0.034435253,51.65228653,23.73671332,12.50112246,4.080341816,3.918075222,0.109058912,0.349160761,0.261527994,0.042527563,50.56006622,23.59791124,16.04990924,0.291197538,0.213280042,0.030464005,0.205222994,0.142975701,0.025989427,0.310917169,0.262421142,0.022602139,0.325248182,0.220658196,0.036979218,46.44077301,32.78938802,7.117791135,4.199555397,4.042492676,0.108303502,0.274221182,0.219218233,0.036736159,48.77490616,29.82713759,9.00268301,0.407514215,0.341012001,0.0351001,0.281639785,0.230356407,0.025305619,0.394223154,0.35751152,0.019225773,0.466303676,0.376541731,0.049994111,76.42824554,31.806977,15.58995033,4.177144527,3.951580811,0.109610337,0.28984493,0.215150155,0.039382046,117.3167038,40.04632975,29.18352684,9799.472666666637,-1611.4726666666375,masena_model
0.94,6,masena,15813,0.420778304,0.38716079,0.029978678,0.303931445,0.274329454,0.025309701,0.415279567,0.391269415,0.015967122,0.448383242,0.403292778,0.044017453,56.19891739,24.1271065,11.9836624,4.131687164,3.902861375,0.110737912,0.331663698,0.249079875,0.036689136,57.18690491,22.31363776,14.9157361,0.395006806,0.356244576,0.040281248,0.295638382,0.253573002,0.034050266,0.401801795,0.375722396,0.022139827,0.415950507,0.366394581,0.052308486,49.1585083,21.70729417,12.28414084,3.996057987,3.848093277,0.076973104,0.387732238,0.269046245,0.047475083,62.38545227,23.86236103,18.59993691,0.463917524,0.376683993,0.04834531,0.336420685,0.273760673,0.040888169,0.434113503,0.380677443,0.026796352,0.530859113,0.401288253,0.06848871,42.62902451,23.80919941,8.03321152,4.12289381,3.898680858,0.142709176,0.362005353,0.28358682,0.054802566,45.2010994,26.05681591,10.17349361,0.543397486,0.483010854,0.052336326,0.419254661,0.364078791,0.047250474,0.492464751,0.449584716,0.035005113,0.629031599,0.536113348,0.077992894,83.15376282,37.41386531,20.87368495,4.064256191,3.897262573,0.122386919,0.446424305,0.304952181,0.074073414,113.9468536,46.48826873,28.17576577,0.358634472,0.298555423,0.041614371,0.271674335,0.217711522,0.035969079,0.372854352,0.340768839,0.022101409,0.385005265,0.306718826,0.053649374,40.73636246,18.0016276,10.0513974,4.054898739,3.802871313,0.172563393,0.393863291,0.302834853,0.058131806,43.47147751,21.62148031,14.2918618,0.350611955,0.281163754,0.04354711,0.262661964,0.206561749,0.03523698,0.368083984,0.334687184,0.022540884,0.367103875,0.284910618,0.052844516,40.44230652,15.90682592,9.141727814,4.011560917,3.761479304,0.152593514,0.398807228,0.320302156,0.061080987,50.91053391,18.48921399,14.3582316,0.351969093,0.286424563,0.049546414,0.258192182,0.204561857,0.03987688,0.355190367,0.309336687,0.029723876,0.403769016,0.319532248,0.064571847,37.56672287,25.46712866,5.97501249,4.145384789,3.951731755,0.150749156,0.363959402,0.258014141,0.045062802,46.4789505,33.61389786,8.35797798,0.312047809,0.247225028,0.027870588,0.207044795,0.165323526,0.020085651,0.331418097,0.289849012,0.021793405,0.347372949,0.267794047,0.036695052,27.5625,22.61530324,2.537791799,4.137456417,3.963247837,0.114630241,0.278319061,0.250371028,0.018355115,33.56736755,20.67634622,4.73678933,11642.547000000002,4170.452999999998,masena_model
0.57,G1A,masena,12751,0.465964466,0.41257206,0.035425685,0.34191969,0.293383904,0.028084863,0.466425538,0.426332397,0.027477755,0.521702409,0.447994347,0.042535987,160.6724854,82.01292969,34.41620998,4.223088741,4.02863678,0.105427307,0.26672253,0.208862267,0.032958023,183.0363922,92.31097656,47.9376316,0.464478344,0.388210373,0.044653013,0.342326432,0.281991196,0.034787471,0.472420216,0.416938972,0.032343612,0.519915104,0.414539337,0.055745616,140.4445343,76.89089844,27.97200278,4.227214813,4.139165649,0.057013414,0.244342953,0.203546143,0.024723956,193.4328613,103.0311133,50.9366038,0.584957361,0.512442131,0.063463067,0.466816962,0.396093102,0.052156078,0.537813842,0.484107285,0.046113184,0.703379571,0.589028511,0.093747132,230.4265747,140.4844824,41.71182928,4.266410351,4.21444397,0.026675487,0.213666365,0.163876801,0.027088148,368.9136047,200.3059766,89.77358185,0.527819037,0.497770119,0.028654387,0.402971506,0.37273243,0.0227211,0.493544221,0.467156143,0.022661679,0.605400681,0.5638974,0.044722328,217.381424,120.4287793,46.27717383,4.193324566,3.760839844,0.247413968,0.347026318,0.26520443,0.05112269,300.1017456,151.2214258,78.1158345,0.4502545,0.369630928,0.050394678,0.341035515,0.275358086,0.03829006,0.465398997,0.408873405,0.034489888,0.512987256,0.403884964,0.066729911,133.422226,77.81463867,25.20152252,4.249907017,4.089332581,0.076719521,0.297264218,0.228227406,0.039239221,222.0460052,121.2085547,56.73390131,0.413013816,0.34606987,0.0507562,0.310550213,0.258213863,0.037353894,0.445685923,0.400158081,0.031885033,0.461938828,0.372811508,0.063905337,123.3417206,67.73142578,26.33468938,4.160641193,4.042315674,0.068527306,0.323555142,0.25278595,0.040992796,213.3336334,104.3231055,59.11531401,0.416288137,0.283940926,0.0434827,0.290084243,0.194625607,0.032957598,0.401284099,0.313409081,0.031680091,0.480380416,0.312364311,0.052706867,202.8025818,99.07835938,40.80358376,4.236841679,4.18671936,0.038996932,0.24243702,0.1889361,0.024834401,125.0568237,78.09746094,19.2252608,0.367022902,0.298099861,0.031667516,0.250384033,0.19750267,0.020434633,0.378492802,0.338551712,0.021104834,0.412491411,0.331816673,0.04051911,212.8343201,67.42412109,45.17573586,4.269161224,4.137463074,0.060070297,0.21786283,0.187380238,0.015924752,164.7567596,61.4734082,29.44300377,9105.40333333331,3645.59666666669,masena_model
0.62,G2A,masena,10755,0.47705856,0.434121822,0.031701193,0.345851392,0.311013222,0.027391945,0.473725498,0.439557766,0.025420051,0.522479296,0.468948792,0.047957068,183.2857819,68.23091915,53.14295442,4.076581955,4.006564699,0.049813841,0.285989612,0.223284754,0.038323194,211.4760284,84.09282395,72.51290372,0.457820594,0.406224678,0.036893292,0.337405026,0.297045017,0.031729717,0.469298601,0.428605178,0.029053976,0.499343991,0.430170388,0.051385493,166.9512634,65.37140524,48.20577239,4.198807716,4.070453775,0.073718729,0.256308496,0.198011152,0.035168205,206.0065613,92.0213581,69.05491083,0.594028056,0.5368335,0.049535609,0.470301837,0.414240212,0.044794792,0.550080657,0.499236469,0.039833192,0.721293092,0.62348254,0.082859522,258.8494873,123.9186759,62.03417447,4.247843742,4.135593809,0.074175471,0.236765251,0.180733845,0.041643685,375.6737671,188.6706964,104.2824293,0.537654936,0.495836685,0.036625332,0.406328171,0.369689613,0.031114817,0.504171252,0.465940837,0.031759613,0.630331933,0.556346104,0.062896526,203.4724731,80.26838631,52.7589225,4.205209732,4.084326382,0.078692299,0.283049256,0.223543628,0.046815076,278.7021484,115.3807668,91.41642822,0.434237659,0.373235703,0.045404184,0.331008434,0.278138522,0.039688043,0.456415117,0.408128804,0.036489049,0.486166835,0.400107614,0.063877357,137.2922516,63.09441507,34.99316393,4.180018902,4.065313405,0.056452005,0.308380842,0.224684025,0.048914369,188.4163055,101.7459759,57.73228167,0.421905786,0.360351036,0.043803778,0.313703597,0.269474589,0.035542327,0.451210111,0.405623469,0.031448002,0.472803205,0.383598525,0.060840939,131.8144836,58.43832503,35.39459294,4.190534592,4.103134155,0.051497886,0.267744958,0.199661255,0.044338138,186.154007,93.05914938,59.57286117,0.400130749,0.279422135,0.046110027,0.274512708,0.193813686,0.034028618,0.392392725,0.307107991,0.028224861,0.454494834,0.301573457,0.059980397,107.6944427,50.81468885,19.59163802,4.195387363,4.072838882,0.067503012,0.252305269,0.22057234,0.019575602,114.33255,71.29612574,22.03543528,0.451408505,0.388486796,0.034733866,0.309907675,0.264874524,0.025083384,0.429043889,0.392730088,0.018323913,0.524127781,0.441795908,0.052786319,93.61946869,53.32232876,19.74660242,4.254032612,4.17151826,0.061141489,0.218095034,0.180027534,0.023537813,226.6488953,95.95323444,54.2692319,9926.60499999998,828.3950000000204,masena_model
0.61,G3A,masena,7598,0.490079224,0.443920898,0.026474486,0.356367797,0.318417358,0.022726212,0.47894451,0.441804123,0.022070533,0.554117084,0.484488983,0.040277591,96.0322876,49.48197754,21.95282426,4.24404192,4.161164551,0.042725571,0.209419549,0.187950363,0.010456946,169.8553162,77.30677734,49.15164647,0.446549714,0.396487999,0.034994402,0.327323467,0.288255062,0.027926332,0.46273911,0.421750336,0.027611925,0.490661412,0.422190704,0.045560052,87.61515045,52.36687012,15.24889018,4.23235178,4.151755371,0.051919471,0.201668501,0.178868008,0.013614097,156.2117462,82.25515625,37.88942515,0.588729024,0.525030594,0.041030625,0.469976425,0.404648094,0.037160829,0.547219396,0.492213135,0.03249312,0.708283722,0.606160583,0.066868741,158.4003754,116.2099805,15.30340292,4.21827507,4.114521179,0.046398168,0.241709173,0.197866993,0.030911913,268.6256409,183.0880078,41.19659914,0.512450874,0.482649117,0.021048088,0.380795687,0.355370407,0.019045198,0.48176831,0.454363022,0.019845588,0.592693627,0.543789215,0.03624374,118.4984512,53.87137695,27.96681314,4.204266548,4.091271362,0.059865483,0.296290129,0.243122272,0.044300308,206.2953033,86.98249023,61.44549889,0.432376713,0.366911621,0.038457046,0.319148928,0.273331337,0.029522739,0.450778872,0.405190315,0.029006271,0.482074678,0.392903824,0.05178053,76.0457077,50.69089355,11.08734965,4.246597767,4.182149658,0.04136513,0.233355135,0.203558006,0.02260693,123.8386078,75.34845215,23.24196039,0.420129269,0.349398537,0.039461724,0.310051113,0.256869774,0.030594755,0.444583595,0.396554451,0.027908559,0.46363914,0.373313637,0.053094653,72.45075989,48.44520996,9.754269173,4.206221104,4.15001709,0.054614631,0.243129849,0.222527428,0.015477402,118.5817032,72.16581055,21.69791284,0.277174383,0.245102196,0.021718638,0.193383411,0.168839226,0.01549692,0.301437914,0.27885231,0.018499521,0.30388552,0.261505871,0.027407781,36.31383133,19.76579346,6.765878358,4.091735363,3.897713928,0.103304651,0.330787003,0.245935879,0.044139813,24.24379539,17.00810913,3.479199759,0.502229869,0.407536774,0.054782952,0.348398775,0.278778114,0.039911679,0.462669849,0.400963287,0.037246497,0.608145773,0.475157166,0.079393553,89.97449493,64.92147461,9.832946783,4.280850887,4.217185059,0.059188128,0.169919312,0.145217276,0.017527724,197.2740936,126.0521094,32.92601436,7425.092000000034,172.9079999999658,masena_model
0.54,P1,masena,6542,0.444924414,0.386315918,0.02644485,0.328973472,0.27158802,0.025207374,0.44249481,0.403039703,0.020211196,0.50386107,0.404947701,0.042885505,160.4023743,102.2731836,25.36410042,4.257471085,3.968749695,0.21306651,0.140904635,0.127602463,0.008288463,165.194458,103.0680469,29.11894283,0.393267781,0.352612991,0.026913813,0.286200762,0.249324532,0.027272966,0.410799831,0.382864571,0.0214362,0.418836832,0.357736359,0.041689679,130.4606323,87.99498047,20.0526183,4.245780945,3.953291016,0.214569252,0.177049577,0.152508278,0.010309374,145.1368256,92.49554688,24.71811752,0.432462394,0.370951271,0.045617034,0.325842708,0.268567486,0.039737063,0.43473053,0.382182732,0.034583174,0.491010427,0.391075401,0.071711146,183.7440338,138.4943945,20.57301764,4.184904099,3.916770325,0.209889658,0.171309486,0.154540005,0.008865591,217.5360565,153.5494238,35.57961139,0.544538617,0.469712219,0.064679545,0.433432847,0.355466194,0.062488755,0.502722859,0.447477379,0.050355634,0.634645522,0.520446205,0.103378883,228.4075012,183.9485156,24.72840848,4.221843719,3.964645081,0.19995605,0.212265149,0.150112333,0.025240597,336.9526367,237.499375,56.27021182,0.396213889,0.339739494,0.041542808,0.297130525,0.245413647,0.037453993,0.418353587,0.378562012,0.027589914,0.430080384,0.349262276,0.057625956,107.9189911,69.23963867,19.23985064,4.246047497,3.955715027,0.218453611,0.220761627,0.18342886,0.027410543,139.7376404,82.23331055,24.15946841,0.389966339,0.327322464,0.044503931,0.293008417,0.234399261,0.04208442,0.418523222,0.376134338,0.030336898,0.425306231,0.336547012,0.061465535,120.2511673,82.21503906,17.34205738,4.213652611,3.895718689,0.196915129,0.215487465,0.178925552,0.023354986,168.6823883,104.8349414,25.08813376,0.371295363,0.282030678,0.051180616,0.266492397,0.192958832,0.037845762,0.362448305,0.305091438,0.031691426,0.43398723,0.31269701,0.064465039,401.6871033,121.5873633,113.5535028,4.14910984,3.848557739,0.234946847,0.256243169,0.218362408,0.020480102,250.1221466,85.61055664,72.73320465,0.340768695,0.292671127,0.0255503,0.223422572,0.194908543,0.019026812,0.36251089,0.332500954,0.017027108,0.374781907,0.319484901,0.033369165,469.1668396,142.5309961,125.3783272,4.22616291,3.953228149,0.21804467,0.176001474,0.145464821,0.020805578,301.5765991,119.2554004,76.9589613,8302.027333333373,-1760.0273333333735,masena_model
0.46,P2,masena,6675,0.443070292,0.381455421,0.031248147,0.328973472,0.270199212,0.029927836,0.44249481,0.399396636,0.025962509,0.494602382,0.405818766,0.047391996,184.1357117,103.0721879,31.05955615,4.262972355,4.119716297,0.117982876,0.210085109,0.156030893,0.025201419,192.0260315,117.0094438,45.60722818,0.395253688,0.364733826,0.025013719,0.296104908,0.26306963,0.026788564,0.420004994,0.392163927,0.024252595,0.422424346,0.379673438,0.041233121,165.2946472,94.0295854,25.49717549,4.245780945,4.170739607,0.085942294,0.204974651,0.174968026,0.014987697,190.4512482,122.3275257,45.82757127,0.488057822,0.413937439,0.042941548,0.359070033,0.30735458,0.036292937,0.462096661,0.410467841,0.033476703,0.556970179,0.452441736,0.072071575,278.2449341,164.5726207,44.53245821,4.238540649,4.144611705,0.093251563,0.178372294,0.148693627,0.015521796,360.4285889,225.7356623,78.88717882,0.530051231,0.474692778,0.054878223,0.415635467,0.360673298,0.0510364,0.494538844,0.450274467,0.045125276,0.622855663,0.530534918,0.09119601,290.5859985,169.7792081,51.97527613,4.221843719,3.981095748,0.160194185,0.301135212,0.213837364,0.048898832,339.6817017,227.5886009,84.56059081,0.403333902,0.359623606,0.038981758,0.300732732,0.263721293,0.032749293,0.422326058,0.392269135,0.031867651,0.437660843,0.381379474,0.053638344,147.2955322,82.16857355,22.53401236,4.246047497,4.134851629,0.092886923,0.263651073,0.209435485,0.026759339,211.2305603,125.7284379,49.42011931,0.394282132,0.340499119,0.044282332,0.296184123,0.250689116,0.036759202,0.422207981,0.386428486,0.031146478,0.433850735,0.361283021,0.059330348,141.6011963,83.38864968,26.28713961,4.213652611,4.03101765,0.087455146,0.286658883,0.218670802,0.0383173,210.8458862,127.7710627,54.86941247,0.382193625,0.322763573,0.043047813,0.270577252,0.224339182,0.034941595,0.363499761,0.332693512,0.023374606,0.444908589,0.364058408,0.056204991,251.6102905,78.04979359,60.1985781,4.217587471,4.105209351,0.08750636,0.237673447,0.209338838,0.016211659,165.0127411,53.76326682,33.15103541,0.334114879,0.305578015,0.022446569,0.232852593,0.204260133,0.017520603,0.358603179,0.340969454,0.013063058,0.385304958,0.34182089,0.032412691,286.1483765,85.62873979,61.66775085,4.22616291,4.126787359,0.077289628,0.179702222,0.160853928,0.013217828,197.0332642,83.8460305,31.99555583,8528.19133333335,-1853.1913333333505,masena_model
1.28,7,eureka,11058,0.514080226,0.431579232,0.051547771,0.375580579,0.307297647,0.043545324,0.474723607,0.41571037,0.035802064,0.568491042,0.464851618,0.064674718,74.82516479,31.33094279,17.57180311,4.131521225,4.036750793,0.065899124,0.272924155,0.233544827,0.023580082,113.6146545,37.31735484,30.62318552,0.420673907,0.345110178,0.036401208,0.299281985,0.237796942,0.03011804,0.42342183,0.37179931,0.027359942,0.440730333,0.357346177,0.042087876,65.8310318,27.97512309,14.36622443,4.123508453,3.983823776,0.073237355,0.325365931,0.263673822,0.033939345,85.94606781,29.34927114,22.47125933,0.481778562,0.4117618,0.044618321,0.365994245,0.301932454,0.038717078,0.448687345,0.396378438,0.033602282,0.532164872,0.447959344,0.053942055,66.12103271,31.25062815,10.89502193,4.165286064,4.010897954,0.100610654,0.329571784,0.257801155,0.036127026,69.22325134,34.32616679,17.52286096,0.583443284,0.503027717,0.04938986,0.475641608,0.383899927,0.048273459,0.532152534,0.461901188,0.038879451,0.680290282,0.567343871,0.070156964,145.8901672,55.69544983,34.88834873,4.269848824,4.114571253,0.10869309,0.292019159,0.217117866,0.041910912,247.0371857,78.52096558,70.04957106,0.399534792,0.307746748,0.044006083,0.306279212,0.221931199,0.036166104,0.404056728,0.344710271,0.030620717,0.4272376,0.321815928,0.051750716,41.79364014,18.97552363,8.541540701,4.110385418,3.902540843,0.156502319,0.336311549,0.270051916,0.040544986,50.33461761,18.15931447,13.99775159,0.389481306,0.291677972,0.047551661,0.287987947,0.21027869,0.038102945,0.399571121,0.33956031,0.029938281,0.40952453,0.300075134,0.052780015,40.98942566,17.15653356,9.100759184,4.099840641,3.868952751,0.116778124,0.378854215,0.283576012,0.045737492,48.15972137,15.53092448,13.65611632,0.365940094,0.281637311,0.043807558,0.262985408,0.197489063,0.034019629,0.352465779,0.297064026,0.026773145,0.42310223,0.308669964,0.056587644,64.97122955,33.07600657,5.871506843,4.222205639,4.102242788,0.069769103,0.247249439,0.204795301,0.019146626,56.66322708,40.41427612,9.446561319,0.422483355,0.349494537,0.041377485,0.287984103,0.236470282,0.028949857,0.39795211,0.353783647,0.026342111,0.490228146,0.391845425,0.051503267,67.68202972,29.16017914,14.60545181,4.198041439,4.032051086,0.083365036,0.28984493,0.224481344,0.033874053,113.5256653,39.21768697,30.57229889,16182.708666666587,-5124.708666666587,eureka_model
